Russian
T_PL_Combustible;ТОПЛИВНЫЕ КОНТЕЙНЕРЫ
D_PL_Combustible;Индикаторы показывают, заполнены ли топливные контейнеры. При наличии пустых контейнеров вы можете купить новые топливные блоки для хранения.

T_SILENCIAR_ALARMA;ПОДТВЕРЖДЕНИЕ ТРЕВОГ
D_SILENCIAR_ALARMA;Нажмите, чтобы отключить звук активных сигналов тревоги и мигание индикаторов.

T_Interruptor_PRE_CALENTADORES;НАГРЕВАТЕЛИ КОМПЕНСАТОРА ДАВЛЕНИЯ
D_Interruptor_PRE_CALENTADORES;Позволяет включать и выключать нагреватели компенсатора давления. После включения выберите требуемую мощность. УГРОЗА ВЗРЫВА И ВОЗГОРАНИЯ Соблюдайте осторожность.
T_SEL_POWER_PRESURIZADOR;ПЕРЕКЛЮЧАТЕЛЬ МОЩНОСТИ 
D_SEL_POWER_PRESURIZADOR;Выберите мощность нагревателей компенсатора давления.
T_LUZ_PRE_ENERGIA_INSUFICIENTE;НАГРЕВАТЕЛИ КД | АКТИВНОСТЬ
D_LUZ_PRE_ENERGIA_INSUFICIENTE;Зелёный индикатор означает, что нагреватели получают достаточно энергии для работы на заданной мощности.

T_BDC_PARADA;РЕГУЛИРУЮЩИЕ СТЕРЖНИ
D_BDC_PARADA;Отменяет команду на перемещение регулирующих стержней и немедленно останавливает их движение.
T_BDC_SCRAM;АВАРИЙНАЯ ЗАЩИТА РЕГУЛИРУЮЩИХ СТЕРЖНЕЙ
D_BDC_SCRAM;С максимально возможной скоростью вводит регулирующие стержни в активную зону реактора.

T_REF_TEMPERATURA_ENTRADA_NUCLEO;ТЕПЛОНОСИТЕЛЬ АКТИВНОЙ ЗОНЫ
D_REF_TEMPERATURA_ENTRADA_NUCLEO;Показывает температуру теплоносителя на входе в корпус реактора.
T_REF_FACTOR_MODERACION;УРОВЕНЬ ЗАМЕДЛЕНИЯ
D_REF_FACTOR_MODERACION;Показывает уровень замедления нейтронов теплоносителем относительно уровня теплоносителя в активной зоне.
T_REF_VOLUMEN_NUCLEO;УРОВЕНЬ ТЕПЛОНОСИТЕЛЯ АКТИВНОЙ ЗОНЫ
D_REF_VOLUMEN_NUCLEO;Показывает уровень теплоносителя в активной зоне реактора.
T_PRE_NIVEL_LLENADO;УРОВЕНЬ В КОМПЕНСАТОРЕ ДАВЛЕНИЯ
D_PRE_NIVEL_LLENADO;Показывает уровень теплоносителя в компенсаторе давления основного контура теплоносителя в активной зоне реактора.
T_REF_VOLUMEN_TOTAL;ОБЩИЙ УРОВЕНЬ ТЕПЛОНОСИТЕЛЯ АКТИВНОЙ ЗОНЫ
D_REF_VOLUMEN_TOTAL;Показывает общий уровень заполнения теплоносителем основного контура теплоносителя в активной зоне реактора.
T_REF_VOLUMEN_EXTERNO;УРОВЕНЬ ТЕПЛОНОСИТЕЛЯ ВНЕШНЕЙ АКТИВНОЙ ЗОНЫ
D_REF_VOLUMEN_EXTERNO;Показывает уровень заполнения теплоносителем во внешнем контейнере активной зоны реактора.
T_REF_VOLUMEN_EXTERNO_TEMP;ТЕМПЕРАТУРА ТЕПЛОНОСИТЕЛЯ ВО ВНЕШНЕЙ АКТИВНОЙ ЗОНЕ
D_REF_VOLUMEN_EXTERNO_TEMP;Показывает температуру теплоносителя во внешнем контейнере активной зоны реактора.
T_REF_VOLUMEN_DISPONIBLE;ДОСТУПНЫЙ ТЕПЛОНОСИТЕЛЬ
D_REF_VOLUMEN_DISPONIBLE;Количество воды во внутреннем резервуаре станции, доступное для добавления в основной контур теплоносителя активной зоны реактора.

T_TEMP_EVA;ПАРОГЕНЕРАТОР | ТЕМПЕРАТУРА
D_TEMP_EVA;Показывает внутреннюю температуру парогенератора.
T_PRESION_EVA;ПАРОГЕНЕРАТОР | ДАВЛЕНИЕ
D_PRESION_EVA;Показывает внутреннее давление парогенератора.
T_VOLUMEN_EVA;ПАРОГЕНЕРАТОР
D_VOLUMEN_EVA;Показывает объём теплоносителя внутри парогенератора.
T_0_CON_VOLUMEN;КОНДЕНСАТОР
D_0_CON_VOLUMEN;Показывает объём теплоносителя внутри конденсатора.
T_0_CON_TEMPERATURA;КОНДЕНСАТОР
D_0_CON_TEMPERATURA;Показывает температуру теплоносителя внутри конденсатора.
T_0_CON_PRESION;КОНДЕНСАТОР
D_0_CON_PRESION;Показывает давление теплоносителя внутри конденсатора.

T_REF_ALTA_PRESION;ВЫСОКОЕ ДАВЛЕНИЕ
D_REF_ALTA_PRESION;Один или несколько насосов работают под давлением, превышающим допустимый предел.
T_REF_BOMBA_AGUA_OVERLOAD;ПЕРЕГРУЗКА НАГНЕТАТЕЛЬНОГО НАСОСА
D_REF_BOMBA_AGUA_OVERLOAD;Показывает, что грузовой насос работает с превышением производительности. В контуре не осталось пространства для перекачки, и давление превышает напорную способность насоса.
T_REF_MANTENIMIENTO;ТРЕБУЕТСЯ ТЕХОБСЛУЖИВАНИЕ
D_REF_MANTENIMIENTO;Один или несколько водяных насосов нуждаются в техобслуживании.

T_GEIGER_COUNTER;СЧЁТЧИК ГЕЙГЕРА
D_GEIGER_COUNTER;Счётчик Гейгера может сообщить о наличии радиоактивного излучения, но не может определить его источник, тип или мощность.

T_CajaPanelBombasCirculacionCondensador;СОСТОЯНИЕ ВОДЯНЫХ НАСОСОВ
D_CajaPanelBombasCirculacionCondensador;Индикаторы на панели показывают состояние циркуляционных насосов конденсатора и охлаждения. Серый: отключён. Белый: подключён. Зелёный: скорость достигнута. Жёлтый: набор скорости.

T_CajaPanelEvaporadoresInstalados;УСТАНОВЛЕННЫЕ ПАРОГЕНЕРАТОРЫ
D_CajaPanelEvaporadoresInstalados;Индикаторы на панели показывают, какие парогенераторы установлены на станции.

T_CajaPanelBombasCirculacion;СОСТОЯНИЕ ВОДЯНЫХ НАСОСОВ
D_CajaPanelBombasCirculacion;Индикаторы на панели показывают состояние циркуляционных насосов главного контура. Серый: отключён. Белый: подключён. Зелёный: скорость достигнута. Жёлтый: набор скорости.

T_REF_VEL_SET_SLOW;СКОРОСТЬ ЦИРКУЛЯЦИИ ТЕПЛОНОСИТЕЛЯ АКТИВНОЙ ЗОНЫ
D_REF_VEL_SET_SLOW;Устанавливает минимальную рабочую скорость потока теплоносителя.
T_REF_VEL_SET_MED;СКОРОСТЬ ЦИРКУЛЯЦИИ ТЕПЛОНОСИТЕЛЯ АКТИВНОЙ ЗОНЫ
D_REF_VEL_SET_MED;Устанавливает среднюю рабочую скорость потока теплоносителя.
T_REF_VEL_SET_FAST;СКОРОСТЬ ЦИРКУЛЯЦИИ ТЕПЛОНОСИТЕЛЯ АКТИВНОЙ ЗОНЫ
D_REF_VEL_SET_FAST;Устанавливает рабочую скорость потока теплоносителя.

T_CON_CIRC_VEL_SET_SLOW;ВОЗВРАТ КОНДЕНСАТА В ПАРОГЕНЕРАТОРЫ
D_CON_CIRC_VEL_SET_SLOW;Устанавливает минимальную рабочую скорость потока теплоносителя.
T_CON_CIRC_VEL_SET_MED;ВОЗВРАТ КОНДЕНСАТА В ПАРОГЕНЕРАТОРЫ
D_CON_CIRC_VEL_SET_MED;Устанавливает среднюю рабочую скорость потока теплоносителя.
T_CON_CIRC_VEL_SET_FAST;ВОЗВРАТ КОНДЕНСАТА В ПАРОГЕНЕРАТОРЫ
D_CON_CIRC_VEL_SET_FAST;Устанавливает рабочую скорость потока теплоносителя.
T_REG_CON_CIRCULACION;ВОЗВРАТ КОНДЕНСАТА В ПАРОГЕНЕРАТОРЫ
D_REG_CON_CIRCULACION;Позволяет вручную задать точную рабочую скорость потока теплоносителя.

T_CON_VEL_SET_SLOW;СКОРОСТЬ ЦИРКУЛЯЦИИ ТЕПЛОНОСИТЕЛЯ КОНДЕНСАТОРА
D_CON_VEL_SET_SLOW;Устанавливает минимальную рабочую скорость потока теплоносителя.
T_CON_VEL_SET_MED;СКОРОСТЬ ЦИРКУЛЯЦИИ ТЕПЛОНОСИТЕЛЯ КОНДЕНСАТОРА
D_CON_VEL_SET_MED;Устанавливает среднюю рабочую скорость потока теплоносителя.
T_CON_VEL_SET_FAST;СКОРОСТЬ ЦИРКУЛЯЦИИ ТЕПЛОНОСИТЕЛЯ КОНДЕНСАТОРА
D_CON_VEL_SET_FAST;Устанавливает рабочую скорость потока теплоносителя.
T_REG_CON_ENFRIAMIENTO;СКОРОСТЬ ЦИРКУЛЯЦИИ ТЕПЛОНОСИТЕЛЯ КОНДЕНСАТОРА
D_REG_CON_ENFRIAMIENTO;Позволяет вручную задать точную рабочую скорость потока теплоносителя.

T_CALENTADOR_PRESURIZADOR;Нагреватели компенсатора давления
D_CALENTADOR_PRESURIZADOR;Нагреватели поставляют тепловую энергию, необходимую для поддержания постоянной температуры воды в компенсаторе давления. Это помогает предотвратить колебания давления и обеспечивает безопасную и стабильную работу реактора.

T_BOMBA_DE_VACIO;Вакуумный насос
D_BOMBA_DE_VACIO;Вакуумный насос используется для удаления воздуха или газов из замкнутой системы, создавая очень низкое давление (вакуум). Он необходим в таких системах, как конденсатор ядерного реактора, где вакуум требуется для эффективной конденсации пара.

T_PRESURIZADOR;КОМПЕНСАТОР ДАВЛЕНИЯ
D_PRESURIZADOR;Компенсатор давления поддерживает давление в первичной циркуляционной петле теплоносителя, что необходимо для эффективного теплоотвода и предотвращения закипания теплоносителя.

T_TRAJE_PROTECTOR;ЗАЩИТНЫЙ КОСТЮМ
D_TRAJE_PROTECTOR;Защитные костюмы позволяют работать в зонах радиационного заражения, не подвергаясь негативному воздействию радиации.

T_TURBINA_GENERADORA;ГЕНЕРАТОРНАЯ ТУРБИНА
D_TURBINA_GENERADORA;Пар, производимый первичной системой охлаждения реактора, подаётся на турбины и заставляет их вращаться.

T_TURBINA_ELECTRICA;ЭЛЕКТРОГЕНЕРАТОР
D_TURBINA_ELECTRICA;Когда ГЕНЕРАТОРНАЯ ТУРБИНА вращается, она приводит в движение генератор, который производит электроэнергию.

T_RECARGA_ELECTROGENOS;Мониторинг генераторных установок

MENSAJE_01_TITULO;УТИЛИЗИРОВАТЬ
MENSAJE_01_DESCRIPCION;Вы уверены, что хотите утилизировать: {0}?
OB_T_BATERIA;АККУМУЛЯТОР
OB_T_BIDON;КАНИСТРА
OB_T_ARMA;ОРУЖИЕ
OB_T_PINZAREP;РЕМОНТНЫЙ ХОМУТ
OB_T_REPUESTOMI;ВНУТРЕННИЙ ДВИГАТЕЛЬ
OB_T_DARDO;ДРОТИК

Debug_Titulo;ВНИМАНИЕ!
Debug_Descripcion;Включение этой настройки может привести к потере данных и другим непредвиденным последствиям в игре. <b>НЕ ВКЛЮЧАЙТЕ ЕЁ, ЕСЛИ ОБ ЭТОМ НЕ ПОПРОСИЛ РАЗРАБОТЧИК.</b>
LIMPIAR_REPORTE_MANTENIMIENTO;Вы уверены, что хотите удалить результаты анализа отчёта о техобслуживании?

S_Idioma_Voces;Язык интерфейса и субтитров.
T_Subtitulos;Показывать или скрывать субтитры в диалогах.
S_EventosVisuales;Визуальные события — важные предупреждения о ситуациях, происходящих на станции.
T_ToolTips;Объясняет возможные действия с объектом или элементом управления.
T_AyudaEnZona;Показывает визуальные индикаторы в определённых зонах с пояснениями.
T_EstadisticasEnMemoria;Статистика хранится в памяти, что повышает производительность игры, но увеличивает потребление памяти.
T_EnviarLog;В случае ошибки игра автоматически отправляет отчёт в службу поддержки.
T_InputAlternativo;Активирует альтернативное управление персонажем. Включите, если персонаж беспорядочно двигается при обычном управлении.
T_FullScreen;Включает или отключает полноэкранный режим.
T_AyudaRefresco;Включает постоянное обновление значений, отображаемых во всплывающей подсказке счётчика.
Slider_Sensibilidad;Позволяет изменять движение указателя на коротком расстоянии. Позволяет повысить точность.
Slider_Velocidad;Максимальная скорость, которой может достичь указатель.
T_Compensacion;Позволяет более плавно изменять направление за счёт смягчения движений указателя.
T_MedidoresAnimados;Плавное движение стрелок на всех счётчиках всегда включено (может снижать производительность). Если отключено, игра будет включать плавную анимацию по возможности.

T_EfectosFisicos;Увеличивает количество физических эффектов, таких как частицы, дым и детализированные взрывы.
T_EfectosAtmosfericos;Активирует атмосферные эффекты, такие как влажность, пыль и взвешенные в воздухе частицы.
T_EfectosAOMejorado;Включает улучшенное рассеянное затенение (тени на краях объектов).
T_ReflejosDinamicos;Включает отражения, которые меняются в зависимости от активных источников света.
T_EfectoEyeAdaptation;Активирует визуальный эффект адаптации зрения при переходе из светлой среды в тёмную и наоборот.
T_EfectoMotionBlur;Активирует визуальный эффект размытия при быстрых движениях камеры.
T_EfectoProfundidadDeCampo;Активирует фотографический эффект динамической глубины резкости.
T_AguaSimulada;Активирует улучшенную симуляцию жидкостей и анимирует отражающие поверхности воды.
T_EventosRandom;Включает события-катастрофы, которые могут случайным образом происходить во время игры.
T_Clima;Если настройка активна, погода снаружи будет влиять на температуру охладителя, поступающего на станцию через нагнетательные насосы.
T_AnimacionAlCaminar;Активирует реалистичную анимацию при ходьбе или беге, создающую движение, соответствующее телу игрока.
T_ModuloQuimico;Если настройка активна, будут включены расчёты и элементы управления для взаимодействия с ксеноном, бором, гидроксидом натрия и коррозией.
T_Slider_EventosRandom;Позволяет изменять частоту событий и катастроф. Обратите внимание, что при очень высоком значении возможна неконтролируемая катастрофа.
Slider_EventosRandom;Позволяет изменять частоту событий и катастроф. Обратите внимание, что при очень высоком значении возможна неконтролируемая катастрофа.

DIALOGO_SALIDA_TREN_TITULO;Выход со станции
DIALOGO_SALIDA_TREN_DESCRIPCION;Непосредственной опасности нет. Несохранённый прогресс будет утерян. Вы уверены, что хотите уйти со станции?

APP_AYUDA_1;Очки престижа
APP_AYUDA_D_1;<b>Очки престижа</b> можно обменять на улучшения, устранение обломков или услуги по техобслуживанию. Чтобы заработать эти ценные очки, необходимо выполнять определённые цели, поставленные <b>оперативным центром</b>.<br><br>Кроме того, каждое заработанное очко престижа помогает вам совершенствоваться в роли оператора и достигать более высокого ранга. С каждым уровнем цели становятся сложнее, но и очков престижа можно получить больше.

APP_AYUDA_0;Цели и события
APP_AYUDA_D_0;Ваша основная цель — обеспечить эффективную и безопасную работу экспериментального реактора и при этом достичь наибольшей выработки энергии. Вам потребуется тщательно контролировать и обслуживать реактор, чтобы соблюсти все требования безопасности и эксплуатации.<br><br>У вас может возникнуть соблазн вывести реактор за эксплуатационные пределы, однако важно знать меру, поскольку неосторожное обращение может привести к тяжёлым последствиям. Во избежание серьёзных проблем на станции следует поддерживать реактор в пределах рабочих параметров и своевременно проводить необходимое техобслуживание.<br><br>Во время вашей работы могут происходить необязательные события, в которых вы можете участвовать и получать очки престижа. Эти события — отличная возможность продемонстрировать навыки и получить награду за усилия. Поддерживайте бесперебойную работу реактора и используйте любой шанс, чтобы заработать <b>очки престижа!</b>

APP_AYUDA_2;Лицензии на эксплуатацию
APP_AYUDA_D_2;Лицензия на эксплуатацию даёт разрешение на управление реактором. В начале игры вы получаете пять лицензий на эксплуатацию. Если вам не удаётся поддерживать минимальный показатель работы в течение двух дней подряд, вы теряете одну лицензию. Однако, если вы достигнете нужного показателя работы, то вернёте потерянную лицензию. Если лицензии закончатся, вы потеряете право на управление реактором.<br><br>Кроме того, вы можете потерять лицензию, если во время проверки инспекторы Национальной комиссии по атомной энергии обнаружат значительные нарушения.<br><br>Индикатор лицензий находится вверху в центре экрана. Если цвет лицензии меняется на жёлтый, это означает, что вы рискуете её потерять.

APP_AYUDA_3;План экстренной эвакуации
APP_AYUDA_D_3;План эвакуации определяет протокол действий в случае критической аварии на станции. Если справиться с аварией невозможно, у вас будет несколько минут, чтобы покинуть территорию и сесть на специальный поезд, ожидающий на главной станции. Если вы выживете, то сможете начать новую игру, сохранив примерно 50 % от предыдущего уровня, опыта и очков престижа.<br><br>Если же вам удастся исправить ситуацию, то вы получите особый бонус за спасение станции, вернёте все потерянные лицензии и возобновите работу после ремонта.<br><br>Но если вы погибнете в процессе, то потеряете всё.

FISION_REVERTIDA;ПРОЦЕСС ДЕЛЕНИЯ ЯДЕР ОСТАНОВЛЕН

AVISO_PARADA_EMERGENCIA_TITULO;Аварийная остановка
AVISO_PARADA_EMERGENCIA;Аварийная остановка@В новой версии движок симулятора претерпел значительные изменения.<br><br>Достигнутый вами прогресс сохранён, но в целях безопасности станция находится в режиме аварийной остановки.<br><br>Перед тем как запускать реактор, рекомендуем ознакомиться с описанием обновления.@AYUDA_CONTROL_NUCLEO
PARACERRAR;Нажмите [ВЕРНУТЬСЯ], чтобы закрыть ({0})

AUDITORIA_ELEMENTO;<b>{0}</b><br>Ситуация: {1} | {2} | Опасность: {3}
AUDITORIA_NO_EVALUADO;нет оценки
AUDITORIA_NO_CUMPLE;несоответствия
AUDITORIA_NO_CUMPLE_ALTO;серьёзное нарушение
AUDITORIA_NO_CUMPLE_CRITICO;критическое нарушение
AUDITORIA_BAJO;низкая
AUDITORIA_NORMAL;средняя
AUDITORIA_CRITICO;критическая
AUDITORIA_NINGUNO;отсутствует
AUDITORIA_DESTRUIDO;уничтожено
AUDITORIA_INTEGRIDAD_CRITICA;критическая целостность
AUDITORIA_INTEGRIDAD_BAJA;низкая целостность
AUDITORIA_DESGASTE_CRITICO;критический износ
AUDITORIA_DESGASTE_ALTO;большой износ
AUDITORIA_NUCLEO_RANGO_OPERATIVO;вне безопасного диапазона
AUDITORIA_SIN_RESERVA_COMBUSTIBLE;нет резервного топлива
AUDITORIA_DESALINEADO;смещение
AUDITORIA_PELIGRO;угроза

AUDITORIA_AVISO_OK;Проверка пройдена!
AUDITORIA_TITULO_OK;Успешная проверка
AUDITORIA_CANJE;Награда получена
AUDITORIA_ENERGIA_INSUFICIENTE;Нет бонуса за проверку. С момента последней проверки было выработано недостаточно энергии: {0} из {1} МВт.
AUDITORIA_AVISO_FALLIDO;Проверка не пройдена!
AUDITORIA_NO_CUMPLE_DETALLE;Незначительных нарушений: {0}
AUDITORIA_NO_CUMPLE_ALTO_DETALLE;Серьёзных нарушений: {0}
AUDITORIA_NO_CUMPLE_CRITICO_DETALLE;Критических нарушений: {0}
AUDITORIA_TABLET_TITULO;Проверки
AUDITORIA_TABLET_SIN_PROGRAMACION;Запланированных проверок нет
AUDITORIA_TABLET_ESTADISTICAS;Проведено проверок: {0}<br>Выявлено несоответствий:<br>Незначительные: {1} | Серьёзные: {2} | Критические: {3}
AUDITORIA_DESCRIPCION_OK;<b>Национальная комиссия по атомной энергии</b> завершила проверку станции и не выявила проблем, требующих занесения в отчёт. Станция находится в оптимальном состоянии.
AUDITORIA_DESCRIPCION_PROBLEMAS;Проблемы, выявленные в ходе проверки:
AUDITORIA_PLANIFICADA;Запланирована проверка. Инспекторы из <b>Национальной комиссии по атомной энергии</b> прибудут на станцию через <b>{0}</b> д. <b>{1}</b> ч. <b>{2}</b> мин.
AUDITORIA_AUDITANDO;Инспекторы из <b>Национальной комиссии по атомной энергии</b> прибыли на станцию и проводят общую проверку.
AUDITORIA_TIEMPO_RESTANTE;Оставшееся время:<br><br><b>{0} д. {1} ч. {2} мин.</b>
AUDITORIA_UI;Проверка через {0} д. {1} ч. {2} мин.
AUDITORIA_EN_CURSO;Проходит проверка: {0}:{1}
AUDITORIA_BONO;Получен бонус: {0} оч. престижа
AUDITORIA_DESCRIPCION_NOOK;<b>Национальная комиссия по атомной энергии</b> завершила проверку станции и выявила следующие проблемы:
AUDITORIA_ULTIMA_REALIZADA;Последняя проверка: день {0}
T_PREMIO_AUDITORIA;Награда за проверку
D_PREMIO_AUDITORIA;Награда, полученная за соблюдение стандартов работоспособности и безопасности, подтверждённое в ходе проверки. Нажмите клавишу <b>[ENTER]</b>, чтобы обменять на <color=yellow>очки престижа</color>.
AUDITORIA_CANJEAR_TITULO;Получить награду за проверку
AUDITORIA_CANJEAR_DESCRI;Обменять награду за проверку на {0} <color=yellow>оч. престижа</color>?

TABLET_MONITOR_PARADA;При необходимости выполните аварийную остановку.
STEAN_LEVEL;Уровень пара
T_NUC_VAPOR;ПАР В КОНТУРЕ
D_NUC_VAPOR;Горящий индикатор означает, что в первичном контуре обнаружен пар. Если цвет индикатора <color=yellow>жёлтый</color> — уровень пара низкий. Если <color=red>красный</color> — уровень опасно поднялся.

T_NUC_VENT;ОТКРЫТИЕ ВЕНТИЛЯЦИОННОГО КЛАПАНА
D_NUC_VENT;Мигающий индикатор означает, что вентиляционный клапан активной зоны реактора открыт. Если клапан открыт, пар из первичного контура будет выводиться наружу.

V_VEN_CORE_1;ВЕНТИЛЯЦИОННЫЙ КЛАПАН АКТИВНОЙ ЗОНЫ 01

OVERRIDE_CONTROLS;РУЧНОЕ УПРАВЛЕНИЕ

LOG_ACCION_NINGUNA;НЕТ
LOG_ACCION_FISION;ДЕЛЕНИЕ ЯДЕР
LOG_ACCION_CONSUMO;ПОТРЕБЛЕНИЕ
LOG_ACCION_MASA_CRITICA;КРИТИЧЕСКАЯ МАССА
LOG_ACCION_SET;УСТАНОВКА
LOG_ACCION_EXPLOSION;ВЗРЫВ
LOG_ACCION_REPARACION;РЕМОНТ
LOG_ACCION_DETERIORO_ACCION_EXTERNA;ИЗНОС
LOG_ACCION_FILTRACION;УТЕЧКА
LOG_ACCION_CONTROL;КОНТРОЛЬ
LOG_ACCION_APERTUA;ОТКРЫТИЕ 
LOG_ACCION_CIERRE;ЗАКРЫТИЕ
LOG_ACCION_ACTIVAR_MOTOR;ДВИГАТЕЛЬ 
LOG_ACCION_SCRAM;АВАРИЙНАЯ ЗАЩИТА 
LOG_ACCION_HOLD;УДЕРЖАНИЕ
LOG_ACCION_CONECTAR;ПОДКЛЮЧЕНИЕ 
LOG_ACCION_ENCENDER;ВКЛЮЧЕНИЕ 
LOG_ACCION_APAGAR;ВЫКЛЮЧЕНИЕ 
LOG_ACCION_LIBERAR;ВЫБРОС 
LOG_ACCION_REDUCIR;СНИЖЕНИЕ 
LOG_ACCION_MEDIR;ИЗМЕРЕНИЕ 
LOG_ACCION_SOLICITAR;ЗАПРОС 
LOG_ACCION_MANTENIMIENTO;ТЕХОБСЛУЖИВАНИЕ 
LOG_ACCION_INICIAR;СТАРТ
LOG_ACCION_FINALIZAR;СТОП 

LOG_TIPO_NINGUNO;НЕТ 
LOG_TIPO_TEMPERATURA;ТМП 
LOG_TIPO_PRESION;ДАВЛЕНИЕ
LOG_TIPO_INTEGRIDAD;ЦЕЛОСТНОСТЬ
LOG_TIPO_SEGURIDAD;БЕЗОПАСНОСТЬ
LOG_TIPO_DISPOSITIVO;УСТРОЙСТВО 
LOG_TIPO_POSICION;ПОЗИЦИЯ
LOG_TIPO_RED_EXTERNA;ВНЕШНЯЯ СЕТЬ 
LOG_TIPO_POTENCIA;МОЩНОСТЬ
LOG_TIPO_VOLUMEN;ОБЪЁМ
LOG_TIPO_ENERGIA;ЭНЕРГИЯ
LOG_TIPO_VELOCIDAD;СКОРОСТЬ 
LOG_TIPO_ENCENDIDO;ВКЛЮЧИТЬ 
LOG_TIPO_APAGADO;ВЫКЛЮЧИТЬ
LOG_TIPO_ACEITE;МАСЛО 
LOG_TIPO_FUERA_DE_LINEA;СБОЙ 
LOG_TIPO_CONSTRUCCION;СТРОИТЕЛЬСТВО 
LOG_TIPO_ESTADO;СОСТОЯНИЕ
LOG_TIPO_COMBUSTIBLE;ТОПЛИВО
LOG_TIPO_MASA_CRITICA;КРИТИЧЕСКАЯ МАССА
LOG_TIPO_BYPASS;БАЙПАС
LOG_TIPO_ALARMA;ТРЕВОГА
LOG_TIPO_TECLA;ПЕРЕКЛЮЧАТЕЛЬ
LOG_TIPO_PALANCA;РЫЧАГ
LOG_TIPO_PULSADOR;КНОПКА
LOG_TIPO_VALVULA;КЛАПАН

SU_RackBaterias_Emergencia01;СТЕЛЛАЖ АККУМУЛЯТОРОВ
Condensador_1;Конденсатор
Presurizador;Компенсатор давления
EXTERNO_NUCLEO;ВНЕШНЯЯ АКТИВНАЯ ЗОНА

T_GEN_POTENCIA_ACTUAL_NUMERICA;ГЕНЕРАТОРНЫЕ ТУРБИНЫ | УРОВЕНЬ МОЩНОСТИ
D_GEN_POTENCIA_ACTUAL_NUMERICA;Показывает общий уровень мощности генераторных турбин.

LOG_INTERNO;Внутренний журнал
LOG_INTERNO_DESC;Внутренний журнал предназначен для служебного использования. Если он кажется вам непонятным, не беспокойтесь: для игры не требуется понимать внутренний журнал реактора или обращаться к нему.

VVCAM_COREINSIDE;ВНУТРИ<br>БАССЕЙНА

OTROS_CONSUMOS;Прочее потребление

CONSOLE_EVAPORATOR_VOLUME;ОБЪЁМ ТЕПЛОНОСИТЕЛЯ
CONSOLE_CONDENSER_VOLUME;УРОВЕНЬ ЗАПОЛНЕНИЯ
CONSOLE_PRESSURIZER_VOLUME;УРОВЕНЬ ЗАПОЛНЕНИЯ

NO_SPEED_COOP_MODE;В кооперативном режиме нельзя ускорить время.

SALA_SPAWN_ROOM;Стартовый зал

PERSONALIZAR;ВЫБРАТЬ АВАТАР
NOMBRE;ИМЯ ИГРОКА:
MODO_COOPERATIVO;КООПЕРАТИВНЫЙ РЕЖИМ
MODO_COOPERATIVO_JUGADORES;ПОДКЛЮЧЁННЫЕ ИГРОКИ
DIRECCION_IP;АДРЕС ХОСТА:

MENU_INICIAL_OPCION_CONECTARSE;ПОДКЛЮЧИТЬСЯ

CONECTANDO;ПОДКЛЮЧЕНИЕ

NETWORK_ERROR_TITULO;ОШИБКА СЕТИ
NETWORK_ERROR_DETALLE;ОШИБКА. При подключении к хосту:
NETWORK_ERROR_TIMEOUT;Не удалось подключиться к хосту. Проверьте, есть ли подключение к Интернету, открыт ли порт {0} и разрешены ли подключения в брандмауэре.

INICIANDO_MODO_COOPERATIVO;Запуск кооперативного режима...
HOST_INICIADO_EN;Сеанс запущен хостом в
DETENIENDO_MODO_COOPERATIVO;Остановка кооперативного режима...
HOST_DETENIDO;Хост завершил сеанс

CAMBIO_DE_AVATAR_NO_PERMITIDO;Нельзя изменить аватар во время начатой кооперативной игры.

MODO_COOPERATIVO_ACTIVO;Кооперативный режим запущен.
MODO_COOPERATIVO_NO_ACTIVO;Кооперативный режим не запущен.

NUEVO_JUGADOR_CONECTADO;Подключился новый игрок
JUGADOR_DESCONECTADO;Игрок отключился

SOCIAL_ACEPTAR;ОК 
SOCIAL_FESTEJAR;ЛИКОВАНИЕ
SOCIAL_ENOJADO;ДОСАДА
SOCIAL_APLAUDIR;АПЛОДИСМЕНТЫ
SOCIAL_DERROTADO;УСТАЛОСТЬ 
SOCIAL_DESPEDIDO;ГРУСТЬ
SOCIAL_ROGAR;МОЛЬБА
SOCIAL_SALUDAR;ПРИВЕТСТВИЕ

SINCRONIZANDO_ESPERE;Идёт синхронизация. Подождите.

AUTOGUARDADO;Автосохранение

T_ComponenteCercano;Позволяет анализировать ближайшие к игроку компоненты и при нажатии активировать ближайший из них (может снижать производительность).
T_ResaltarComponenteCercano;Подсвечивает ближайший к игроку компонент (может снижать производительность).

NUEVO_JUGADOR_CONECTADO;Подключился новый игрок
JUGADOR_DESCONECTADO;Игрок отключился

RegistroLogNucleoDeshabilitado;Журнал реактора отключён. Внутренний журнал можно включить в настройках игры. Его ведение может снижать производительность игры.

BO_CK_KEY_REQUERIDA_RESALTAR_COMPONENTE_CERCANO;Нажмите [SHIFT], чтобы активировать
T_TeclaRequeridaParaResaltarComponenteCercano;Нажмите [SHIFT], чтобы активировать анализ и подсветку ближайшего компонента.

BO_T_ASISTENCIA;УПРОЩЁННОЕ ПРИЦЕЛИВАНИЕ:

CAMBIO_DE_AVATAR_NO_PERMITIDO_CON_TRAJE;Нельзя изменить аватар, пока надет защитный костюм.

PASILLO_GENERADOR;КОРИДОР К ГЕНЕРАТОРНОЙ УСТАНОВКЕ
